,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
670,Jamdat Mobile,"Strategy, Management",Lemonade Tycoon (2003),Mobile,Airborne,2003-07-01,2004-01-01,8.2,8
671,Cybiko,"Bowling, Sports",Elf Bowling,Mobile,In-Fusio,2003-12-18,2004-01-01,7.2,5.9
672,Mobliss,Game Show,Family Feud (2003),Mobile,Trivia/Board Game,2003-07-02,2004-01-01,7,4.7
673,"Compile, WinkySoft, Lavastorm, SPS","Matching/Stacking, Puzzle",Puyo Puyo,"Arcade Games,FM Towns,Game Boy,GameGear,Genesis,Mobile,NEC PC98,Sharp X68000,Super Nintendo,Turbo CD","Compile, Sega, CSK, Banpresto, Sega Mobile, SPS, NEC Interchannel",1994-12-31,2004-01-01,7.9,7.4
674,Lavastorm,"Arcade, Football (American), Sports, Team-Based",Fox Sports Football 04,Mobile,Sorrent,2003-10-10,2004-01-01,7,5.8
675,Zio Interactive,"3D, Adventure, First-Person",Metalion (2003),Mobile,Summus,2003-12-03,2004-01-01,8.5,6.7
676,Iomo,"Third-Person, Adventure",Tomb Raider: The Osiris Codex,Mobile,Eidos Interactive,2003-11-20,2004-01-01,8.4,6.7
677,Sorrent,Sports,Fox Sports Track and Field '04,Mobile,Sorrent,2004-03-25,2004-01-01,6.2,4.4
678,Sega Mobile,Party/Minigame,Sega Super Monkey Ball,Mobile,Sega Mobile,2003-06-13,2004-01-01,9,7.3
679,"Atari, Superior Software, Designer Software, The Code Monkeys, Accolade, Griptonite Games, Atari SA, Vectis Software, Syndein Systems, Microsoft Game Studios","2D, Action, Shoot-'Em-Up",Centipede,"Apple II,Arcade Games,Atari 2600,Atari 5200,Atari 7800,Atari 8-bit,BBC Micro,Colecovision,Commodore 64,Game Boy,Game Boy Color,Intellivision,iOS (iPhone/iPad),Mobile,PC,PlayStation Vita,Sinclair ZX81/Spectrum,TI-99/4A,VIC-20,Windows Mobile","Atari, Atari Corporation, Superior Software, Accolade, Majesco Games, Atari SA, iFone Limited, Vectis Software, Microsoft Game Studios",1981-07-01,2004-01-01,6.2,7.8
680,"Alien Technology, Taito Corporation, Atari, Designer Software, Minakuchi Engineering, Knight Technologies, Novotrade","Action, Puzzle",Qix,"Amiga,Apple II,Arcade Games,Atari 5200,Atari 8-bit,Commodore 64,Game Boy,Lynx,Mobile,NES,PC","Taito Corporation, Atari, Nintendo, Telegames, Inc.",1981-10-01,2004-01-01,7.1,7.4
681,HandyGames,"Strategy, Management",Townsmen,"Android,iOS (iPhone/iPad),Mobile,Nintendo Switch,PC","HandyGames, Headup Games",2004-09-20,2004-01-01,7.8,7.4
682,Sumea,"2D, Action, Platformer",Pitfall: The Lost Expedition Jungle,Mobile,Activision,2004-03-11,2004-01-01,8.2,7.6
683,,,Yao Ming Basketball '04,Mobile,,2003-11-11,2004-01-01,4.4,6.8
684,Com2uS,Fantasy,Dragon Fire 2,Mobile,"Action, Shooter, Team-Based, Third-Person, 3D",2004-09-20,2004-01-01,9.1,6.8
685,Macrospace,"Strategy, Turn-Based",Ancient Empires (2004),Mobile,Macrospace,2004-03-04,2004-01-01,8.7,8.5
686,,,School of Rock Audition,Mobile,,2003-11-11,2004-01-01,4.6,4.1
687,Flying Tiger Development,"Third-Person, 3D, Action, Shooter, Team-Based",Pirates of the Caribbean (2003),Mobile,Walt Disney Internet Group,2003-07-25,2004-01-01,8.6,
688,Morpheme,Pinball,Wizard Pinball (2003),Mobile,Mforma,2003-07-21,2004-01-01,7.1,6.3
689,"Gray Matter, Infinity Ward, Nokia","3D, Action, First-Person, Shooter",Call of Duty,"Macintosh,N-Gage,PC,PlayStation 3,Xbox 360","Aspyr, Activision, MediaQuest, ak tronic",2003-10-29,2004-01-01,8,9
690,,,Rubik's Mobile Pipelines,Mobile,,2004-01-22,2004-01-01,8.3,7.9
691,,,Spider-Man (2003),Mobile,,2003-12-10,2004-01-01,5.5,6.1
692,Venan Entertainment,"Arcade, Golf, Sports",Super Putt Classic,Mobile,Mforma,2004-01-22,2004-01-01,7.5,7.2
693,Jamdat Mobile,"Matching/Stacking, Puzzle",Bejeweled Multiplayer,Mobile,Jamdat Mobile,2003-08-18,2004-01-01,9.4,7.4
694,"Seismic Studios, Inc","2D, Action, Platformer",Kung Fu Multiplayer Fudomyo,Mobile,Jamdat Mobile,2003-07-09,2004-01-01,4.1,7
695,Sorrent,"Sports, Hunting/Fishing",Shark Hunt (2004),Mobile,Sorrent,2004-01-22,2004-01-01,7.6,5.2
696,"Dark Technologies, Walt Disney Internet Group, Virgin Interactive","2D, Platformer, Action",The Lion King (2004),"Game Boy,Mobile,NES","Virgin Interactive, THQ, Walt Disney Internet Group",1995-04-01,2004-01-01,3.6,6.9
697,Centerscore,"3D, Action, Shooter, Third-Person",Charlie's Angels: Road Cyclone,Mobile,Sony Pictures Digital Entertainment,2003-07-16,2004-01-01,7.9,4.5
698,Walt Disney Internet Group,Fantasy,Haunted Mansion: Fear of the Dark,Mobile,"Third-Person, 3D, Action, Shooter, Team-Based",2003-12-18,2004-01-01,4.9,2.8
699,"Ubisoft Montreal, Ubisoft Shanghai, Gameloft, Ubisoft","Action, Adventure",Tom Clancy's Splinter Cell,"Game Boy Advance,GameCube,Macintosh,Mobile,N-Gage,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Aspyr, Gameloft, ak tronic, Capcom",2002-11-17,2004-01-01,9.1,8.6
700,Machineworks Northwest,"3D, Action, First-Person, Shooter",Duke Nukem Mobile,"Mobile,Zodiac","SK Media, 3D Realms",2004-01-14,2004-01-01,8.7,7.7
701,MoGame,"Shooter, Third-Person, 3D, Action",Top Gun: Air Combat,Mobile,Mforma,2003-06-13,2004-01-01,7,0
702,Gameloft,"Action, Adventure, Survival, 3D",Nightmare Creatures (2004),Mobile,Gameloft,2004-01-12,2004-01-01,8.5,7
703,"The Game Boss, Sumea","3D, Adventure, Third-Person",Fantasy Warrior,"Android,Mobile","The Game Boss, Sumea",2004-01-12,2004-01-01,7,7
704,,,Dell Magazines Crossword,Mobile,,2003-12-18,2004-01-01,9.1,7.2
705,Hailstorm,Miscellaneous,Paradrop,Mobile,Airborne,2003-12-17,2004-01-01,6.1,6.2
706,,,Planet Zero,Mobile,,2003-07-15,2004-01-01,7.2,5.7
707,Jamdat Mobile,Fantasy,The Lord of the Rings: The Return of the King (Jamdat),Mobile,"Action, Adventure, Open-World, 3D",2003-12-03,2004-01-01,8.8,7.3
708,,,Crash 'N' Burn (2003),Mobile,,2003-11-20,2004-01-01,9,8.2
709,Tecmo,"Sports, Team-Based, Arcade, Football (American)",Tecmo Bowl (2003),Mobile,Mforma,2003-11-20,2004-01-01,7,8.1
710,,,Playman Shoot & Splash,Mobile,,2004-09-18,2004-01-01,9.1,7.9
711,,,Brave Shot,Mobile,,2003-12-17,2004-01-01,8.2,4.9
712,Gameloft,"Bowling, Sports",Rayman Bowling,Mobile,Gameloft,2003-07-16,2004-01-01,7.6,6.7
713,Iomo,"Arcade, Driving/Racing",Stuntman (2003),Mobile,iFone Limited,2003-07-17,2004-01-01,7.2,
714,Kaolink,"2D, Action, Platformer",Crash Bandicoot (2005),Mobile,In-Fusio,2005-04-25,2004-01-01,9,7.9
715,Lavastorm,"Arcade, Driving/Racing",Tron 2.0: Light Cycles,Mobile,Walt Disney Internet Group,2003-11-21,2004-01-01,6.9,6.9
716,TKO Software,"Action, Fighting, 2D",X-Men 2: Battle,Mobile,Mforma,2003-07-03,2004-01-01,7,6.9
717,Hexacto Games Inc.,"Sports, Tennis",Hexacto's Tennis Addict,Mobile,Jamdat Mobile,1905-06-24,2004-01-01,8,6.8
718,,,ChessEverywhere,Mobile,,2003-12-18,2004-01-01,8,5.5
719,Jumbuck Corporation PL,Horror,Gothic Graveyard,Mobile,"Adventure, Open-World, 3D, Action",2003-08-01,2004-01-01,5.6,5.5
720,Mforma,"Action, Platformer, 2D",Dracula (2003),Mobile,Mforma,2003-12-16,2004-01-01,7,
721,Gameloft,"Skateboarding/Skating, Sports",Skate & Slam,Mobile,Gameloft,2003-07-16,2004-01-01,7.6,5
722,,,CS Elimimatch,Mobile,,2003-07-01,2004-01-01,7.9,4.4
723,Activision,Adventure,Pitfall!,"Android,iOS (iPhone/iPad)",Activision,2012-08-09,2004-01-01,7.1,7.3
724,"Rebellion, Cybiko",Puzzle,Snood,"Game Boy Advance,Mobile,PC","Destination Software, THQ, Rebellion",2001-09-28,2004-01-01,8.1,7.5
725,Blue Lava Wireless,Puzzle,Blue Babel,Mobile,Blue Lava Wireless,2003-06-13,2004-01-01,8,6.6
726,"Ubisoft Paris, Zonic, Gameloft, Southend Interactive","Shooter, 3D, Action, First-Person",XIII,"GameCube,Macintosh,Mobile,PC,PlayStation 2,Xbox","Ubisoft, Feral Interactive, Gameloft, ak tronic, Marvelous",2003-11-18,2004-01-01,8.7,7.6
727,I-Play,"Arcade, Driving/Racing",The Fast and the Furious (Mobile),Mobile,I-Play,2004-03-04,2004-01-01,5.5,5.8
728,Sony Pictures Digital Entertainment,Game Show,The Joker's Wild (2003),Mobile,Trivia/Board Game,2003-11-20,2004-01-01,7.6,5.4
729,Iomo,"Golf, Sports, Arcade",3D Golf (2004),Mobile,I-Play,2004-02-13,2004-01-01,7,
730,Jamdat Mobile,"Matching/Stacking, Puzzle",Tetris (Blue Lava Wireless),Mobile,Blue Lava Wireless,2003-06-13,2004-01-01,8,8.4
731,"Vicarious Visions, Neversoft Entertainment, Beenox","Skateboarding/Skating, Sports",Tony Hawk's Underground,"Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,Xbox","Activision, Jamdat Mobile",2003-10-27,2004-01-01,8.9,8.6
732,"Ubisoft Milan, Ubisoft Montreal, Gameloft","First-Person, Shooter, Tactical, Action",Tom Clancy's Rainbow Six 3: Raven Shield,"Macintosh,Mobile,PC","Aspyr, Gameloft, Ubisoft, Sold Out Software, ak tronic",2003-03-19,2004-01-01,8.2,8.5
733,,,Ki-Tai Fighting,Mobile,,2003-06-13,2004-01-01,8.1,2.8
734,Sennari Interactive,"Bowling, Sports",Jamdat Bowling,Mobile,Jamdat Mobile,2003-06-13,2004-01-01,7,7.8
735,Lavastorm,Miscellaneous,Disney/Pixar Finding Nemo (2003),Mobile,Walt Disney Internet Group,2003-07-02,2004-01-01,5.2,
736,TKO Software,"2D, Action, Fighting",Knuckle Up,Mobile,Mforma,2003-07-02,2004-01-01,7.4,3.8
737,Monkeystone,Puzzle,Congo Cube,"Mobile,PC","THQ, THQ Wireless",2003-06-22,2004-01-01,7.1,6.3
738,,,Grammy Music Challenge,Mobile,,2004-02-18,2004-01-01,7.1,
739,Mr. Goodliving,"Driving/Racing, Arcade",Highway Racer (2003),Mobile,Mr. Goodliving,2003-07-17,2004-01-01,7.7,6.5
740,Sony Online Entertainment,Fantasy,EverQuest: Hero's Call,Mobile,"3D, Adventure, Third-Person",2003-07-02,2004-01-01,8.9,8.6
741,Digital-Red,Horror,Nightmare (2003),Mobile,"Open-World, 3D, Action, Adventure",1905-06-25,2004-01-01,8.1,
742,Macrospace,"Action, Fighting, 2D",Samurai Jack: Samurai Showdown,Mobile,Macrospace,2004-03-04,2004-01-01,6.4,6.9
743,,,Gundam Space Assault,Mobile,,2003-06-13,2004-01-01,8.9,8.1
744,"Midway, Point of View, Fluent, Paradigm Entertainment, Fathammer","Driving/Racing, Arcade",Spy Hunter,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox,Zodiac","Midway, Aspyr",2001-09-24,2004-01-01,8.8,7.1
745,JSmart Technologies,Puzzle,Felix Frenzy,Mobile,JSmart Technologies,2003-09-09,2004-01-01,3.1,7.1
746,Lavastorm,"Arcade, Driving/Racing",Fox Sports Racing,Mobile,Sorrent,2003-07-21,2004-01-01,8.2,5.4
747,Atlas Mobile,"Matching/Stacking, Puzzle",Tetris Tournament for Prizes,Mobile,Blue Lava Wireless,2004-02-04,2004-01-01,6.9,6.7
748,Cybiko,Music/Rhythm,Ministry of Sound Dance Nation,Mobile,THQ,2003-07-17,2004-01-01,8.1,5.7
749,Jamdat Mobile,Puzzle,Atomica (2003),Mobile,Jamdat Mobile,2003-07-08,2004-01-01,8.3,5.7
750,T-net,Puzzle,BombLink (2003),Mobile,Bandai,2003-08-01,2004-01-01,7.7,6.4
751,Morpheme,"Action, Platformer, 2D",Balloon Headed Boy (2004),Mobile,Morpheme,2004-09-20,2004-01-01,8.3,7.7
752,Jamdat Mobile,"Bowling, Sports",Jamdat Bowling 2,Mobile,Jamdat Mobile,2003-12-10,2004-01-01,8.9,7.9
753,,,Precision Pinball,Mobile,,2004-03-18,2004-01-01,8.3,8.2
754,"Gameloft, G Artist","Simulation, Soccer, Sports, Team-Based",Marcel Desailly Pro Soccer,"Mobile,N-Gage",Gameloft,2003-07-22,2004-01-01,8.7,5.4
755,,,Yo Yo Fighter,Mobile,,2003-07-22,2004-01-01,7.5,4.6
756,Gameloft,"Action, Platformer, 2D",Prince of Persia: The Sands of Time (2004),Mobile,Gameloft,2004-01-08,2004-01-01,9.2,8.3
757,Macrospace,"2D, Action, Shoot-'Em-Up","Ed, Edd n Eddy: Giant Jawbreakers",Mobile,Macrospace,2004-03-04,2004-01-01,7.5,6.3
758,,,Dragon Island,Mobile,,2003-07-07,2004-01-01,6.1,6
759,"Blue Beck, Climax Group","Driving/Racing, Simulation",MotoGP 2,"Mobile,PC,Xbox","THQ, Microsoft Game Studios",2002-01-22,2004-01-01,8.3,8.2
760,"Flying Tiger Development, Hudson","Action, Puzzle",Bomberman Special,"Mobile,MSX",Hudson,2004-05-20,2004-01-01,8.3,7
761,M Dream,"2D, Action, Fighting",Charisma Lee,Mobile,Jamdat Mobile,2003-07-01,2004-01-01,6.9,3.8
762,Dwango Wireless,Sports,AquaX,Mobile,Dwango Wireless,2004-01-22,2004-01-01,5.9,
763,Sorrent,"Action, First-Person, Shooter, Team-Based, 3D",Aliens: Unleashed,Mobile,Sorrent,2003-11-25,2004-01-01,5,5.4
764,Super Happy Fun Fun,Puzzle,Ace Yeti Trapper (2003),Mobile,Bandai,2003-12-17,2004-01-01,8.8,6.6
765,Jamdat Mobile,Trivia/Board Game,Multiplayer Scrabble,Mobile,Jamdat Mobile,2004-01-14,2004-01-01,7.9,7.5
766,Auran,Simulation,Trainz Railroad Simulator 2004,PC,"FIP Publishing, Oteeva, Auran",2003-11-02,2003-12-23,7.9,8
767,Ascaron Entertainment GmbH,"Strategy, Real-Time",Patrician III: Rise of the Hanse,PC,"Encore Software, Inc., Infogrames, Kalypso",2003-10-31,2003-12-22,7.2,8.1
768,Diversions Entertainment,"Action, 3D, Fighting",One Must Fall: Battlegrounds,PC,"Diversions Entertainment, GMX Media",2003-12-19,2003-12-22,7.1,7.1
769,"Griptonite Games, EA Redwood Shores","Shooter, Third-Person, 3D, Action",James Bond 007: Everything or Nothing,"Game Boy Advance,GameCube,PlayStation 2,Xbox","Electronic Arts, EA Games",2003-11-17,2003-12-22,7.1,8.5
770,Egosoft,Simulation,X2: The Threat,"Macintosh,PC","Virtual Programming, Deep Silver, Global Software Publishing (GSP), Enlight Software",2003-12-03,2003-12-22,7.4,8
771,"Griptonite Games, KnowWonder, Warthog, Westlake Interactive, Argonaut Games","Action, Adventure",Harry Potter and the Sorcerer's Stone,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, Electronic Arts Victor, EA Games, Aspyr",2001-11-15,2003-12-22,6.1,6.6
772,"Griptonite Games, KnowWonder, Warthog, Westlake Interactive, Argonaut Games","Adventure, Action",Harry Potter and the Sorcerer's Stone,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, Electronic Arts Victor, EA Games, Aspyr",2001-11-15,2003-12-22,6.1,6.6
773,"Griptonite Games, KnowWonder, Warthog, Westlake Interactive, Argonaut Games","Action, Adventure",Harry Potter and the Sorcerer's Stone,"Game Boy Advance,Game Boy Color,GameCube,Macintosh,PC,PlayStation,PlayStation 2,Xbox","Electronic Arts, Electronic Arts Victor, EA Games, Aspyr",2001-11-15,2003-12-22,6.1,6.6
774,Jellyvision,Trivia/Board Game,You Don't Know Jack 6: The Lost Gold,PC,"Jellyvision, Jackbox Games, Inc.",2003-12-01,2003-12-22,7,7.3
775,Mythic Entertainment,"MMO, Role-Playing",Dark Age of Camelot,PC,"Mythic Entertainment, Koch Media, EA Games",2001-09-01,2003-12-22,7,8.1
776,Jarhead Games,"Action, First-Person, Shooter, 3D, Team-Based",Western Outlaw: Wanted Dead or Alive,PC,Groove Games,2003-09-28,2003-12-22,3,4.7
777,Acclaim Studios Manchester,"2D, Action, Beat-'Em-Up",Gladiator: Sword of Vengeance,"PC,PlayStation 2,Xbox","Acclaim, Throwback Entertainment Inc.",2003-11-05,2003-12-22,7.1,7
778,Asylum Entertainment,"Survival, 3D, Action, Adventure",Curse: The Eye of Isis,"PC,PlayStation 2,Xbox","DreamCatcher Interactive, Frogster Interactive, Wanadoo, Meridian4",2003-10-21,2003-12-22,6.8,6.5
779,Nayantara Studios,"Strategy, Turn-Based",Star Chamber,PC,Nayantara Studios,2003-11-13,2003-12-19,8.8,7.8
780,Ubisoft,"Driving/Racing, Simulation",Monster 4x4: Masters of Metal,"GameCube,PlayStation 2",Ubisoft,2003-11-25,2003-12-19,5,6.7
781,Ubisoft,"Driving/Racing, Simulation",Monster 4x4: Masters of Metal,"GameCube,PlayStation 2",Ubisoft,2003-11-25,2003-12-19,5,6.7
782,"M4 Limited, Paradigm Entertainment","Action, Adventure",Mission: Impossible: Operation Surma,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Atari SA,2003-12-02,2003-12-19,5,7
783,Creat Studios,"Driving/Racing, Arcade",RC Cars,PC,"Whiptail Interactive, 1C",2003-12-11,2003-12-19,6.3,6.7
784,"Magic Pockets, Electronic Arts",Sports,Harry Potter: Quidditch World Cup,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox",Electronic Arts,2003-10-28,2003-12-19,4.6,6.9
785,"War Drum Studios, Westlake Interactive, Remedy Entertainment, Rockstar Toronto, neo Software","Shooter, Third-Person, 3D, Action",Max Payne,"Android,iOS (iPhone/iPad),Macintosh,PC,PlayStation 2,PlayStation 4,Xbox","Rockstar Games, MacSoft, Gathering, 3D Realms, Electronic Arts",2001-07-23,2003-12-19,7.1,8.9
786,"Nixxes Software, Crystal Dynamics","Action, Adventure, Survival, 3D",Legacy of Kain: Defiance,"PC,PlayStation 2,Xbox","Eidos Interactive, Sold Out Software",2003-11-11,2003-12-19,6.9,8.3
787,Genki,"Action, 3D, Beat-'Em-Up","Crouching Tiger, Hidden Dragon","PlayStation 2,Xbox","Ubisoft, ESP Software",2003-10-09,2003-12-19,5.3,4.9
788,Panther Games,"Strategy, Real-Time",Airborne Assault: Highway to the Reich,PC,Matrix Games,2003-12-10,2003-12-18,8.1,7.2
789,Sony Online Entertainment,"MMO, Role-Playing",EverQuest Online Adventures: Frontiers,PlayStation 2,Sony Online Entertainment,2003-11-17,2003-12-18,6.8,7.8
790,Webfoot Technologies,"Action, 2D, Fighting",Dragon Ball Z: Taiketsu,Game Boy Advance,"Atari SA, Bandai",2003-11-24,2003-12-18,2.7,3.6
791,Argonaut Games,"Action, Platformer, 3D",I-Ninja,"GameCube,PC,PlayStation 2,Xbox","Namco, SCEE",2003-11-18,2003-12-18,7.5,7.7
792,"Taniko, Black Ops Entertainment","Action, Adventure",Terminator 3: Rise of the Machines,"Game Boy Advance,PlayStation 2,Xbox",Atari SA,2003-11-11,2003-12-18,4.8,4.7
793,Digital Eclipse,"2D, Action, Platformer",Spyro: Attack of the Rhynocs,Game Boy Advance,VU Games,2003-10-27,2003-12-18,8,8
794,Majesco Games,Action,Operation Armored Liberty,Game Boy Advance,Majesco Games,2003-10-31,2003-12-18,4.2,4.3
795,"NexTech, Capcom, TOSE","Action, Adventure, Survival, 3D",Resident Evil Code: Veronica,"Dreamcast,GameCube,PlayStation 2,PlayStation 3,PlayStation 4,Xbox 360","Capcom, Eidos Interactive, Tec Toy",2000-02-29,2003-12-17,6.9,8.6
796,Capcom,"Driving/Racing, Simulation",Group S Challenge,Xbox,Capcom,2003-11-11,2003-12-17,6.2,6.3
797,Genki,"Action, Beat-'Em-Up, 3D","Crouching Tiger, Hidden Dragon","PlayStation 2,Xbox","Ubisoft, ESP Software",2003-10-09,2003-12-17,4.7,4.9
798,Detalion,"3D, Adventure, First-Person",Mysterious Journey II,PC,The Adventure Company,2003-11-25,2003-12-17,5.1,6.8
799,Ambrella,"First-Person, Adventure, 3D",Pokemon Channel,GameCube,Nintendo,2003-12-01,2003-12-17,5.4,6
800,"Griptonite Games, Maxis, Ideaworks3D",Simulation,The Sims Bustin' Out,"Game Boy Advance,GameCube,N-Gage,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-12-15,2003-12-16,8.3,8
801,"Aspyr, Contraband Entertainment",Compilation,Activision Anthology,"Game Boy Advance,PlayStation 2","Aspyr, Activision",2002-11-19,2003-12-16,7.5,7.6
802,"EA Sports, Exient Entertainment","Team-Based, Football (American), Simulation, Sports",NCAA Football 2004,"GameCube,N-Gage,PlayStation 2,Xbox",EA Sports,2003-07-16,2003-12-16,5.5,8.5
803,3 Romans,"Driving/Racing, Simulation",Rebel Trucker: Cajun Blood Money,PC,Global Star Software,2003-11-25,2003-12-16,1.8,3.9
804,Argonaut Games,"3D, Action, Platformer",Bionicle,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Lego Media, Feral Interactive, Electronic Arts, EA Games",2003-10-20,2003-12-16,4.7,4.9
805,Argonaut Games,"3D, Action, Platformer",Bionicle,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Lego Media, Feral Interactive, Electronic Arts, EA Games",2003-10-20,2003-12-16,4.7,4.9
806,Argonaut Games,"3D, Action, Platformer",Bionicle,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Lego Media, Feral Interactive, Electronic Arts, EA Games",2003-10-20,2003-12-16,4.7,4.9
807,Argonaut Games,"Platformer, Action, 3D",Bionicle,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Lego Media, Feral Interactive, Electronic Arts, EA Games",2003-10-20,2003-12-16,4.7,4.9
808,"Griptonite Games, Maxis, Ideaworks3D",Simulation,The Sims Bustin' Out,"Game Boy Advance,GameCube,N-Gage,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-12-15,2003-12-16,8.3,8
809,"Griptonite Games, Maxis, Ideaworks3D",Simulation,The Sims Bustin' Out,"Game Boy Advance,GameCube,N-Gage,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-12-15,2003-12-16,8.3,8
810,Omiya Soft,Trivia/Board Game,Culdcept (2003),PlayStation 2,"Sega, NEC Interchannel, AK Communications",2003-12-04,2003-12-15,7.9,8.5
811,Genki,"Simulation, Driving/Racing",Tokyo Xtreme Racer 3,PlayStation 2,"Genki, Crave",2003-11-18,2003-12-15,6.4,7.9
812,Konami,Card Game,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,PC,Konami,2004-01-12,2003-12-15,4.9,6.7
813,"Ubisoft Montreal, Ubisoft","Action, Adventure",Prince of Persia: The Sands of Time,"Game Boy Advance,GameCube,PC,PlayStation 2,PlayStation 3,Xbox","Ubisoft, Sold Out Software, ak tronic",2003-10-28,2003-12-15,7.1,8.9
814,Digital Eclipse,"Wrestling, Action, Fighting",Mucha Lucha! Mascaritas of the Lost Code,Game Boy Advance,Ubisoft,2003-11-18,2003-12-15,3.2,4
815,SNK Playmore,Compilation,The King of Fighters 2000/2001,PlayStation 2,"SNK Playmore, Ignition Entertainment",2003-12-09,2003-12-15,8.2,8.4
816,Digital Eclipse,"Platformer, 2D, Action",Dr. Seuss' The Cat in the Hat,"Game Boy Advance,PC,PlayStation 2,Xbox","VU Games, Knowledge Adventure Inc., Microsoft Game Studios",2003-11-05,2003-12-15,3.8,4.4
817,Revolution Software,"3D, Adventure, Third-Person",Broken Sword: The Sleeping Dragon,"PC,PlayStation 2,Xbox","The Adventure Company, THQ, ak tronic, Kalypso, ValuSoft, Marvelous",2003-11-17,2003-12-15,7.7,8.1
818,Eagle Dynamics,"Simulation, Flight",Lock On: Modern Air Combat,PC,"Ubisoft, Focus Multimedia, ak tronic",2005-07-26,2003-12-12,7.6,8
