,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
655,"Griptonite Games, Maxis, Aspyr, Electronic Arts, EA Mobile",Simulation,The Sims 2,"DS,Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,PSP,Windows Mobile,Xbox","Electronic Arts, EA Games, Aspyr, EA Mobile",2004-09-14,2005-12-12,6.1,8.4
656,Farsight Studios,Pinball,Pinball Hall of Fame: The Gottlieb Collection,"GameCube,PlayStation 2,PSP,Wii,Xbox","Crave, Play It!, System 3, Play It",2004-11-16,2005-12-12,7.1,7.5
657,TOSE,"Matching/Stacking, Puzzle",Dr. Mario / Puzzle League,Game Boy Advance,Nintendo,2005-11-28,2005-12-12,8,8.2
658,"Square Enix, Matrix Software, TOSE, SquareSoft, Sting",Role-Playing,Final Fantasy IV,"Android,DS,Game Boy Advance,iOS (iPhone/iPad),Mobile,PC,PlayStation,Super Nintendo,WonderSwan Color","Square Enix, Nintendo, SquareSoft",2005-12-12,2005-12-12,8.3,8.8
659,Midway,"Action, Role-Playing",Gauntlet: Seven Sorrows,"PlayStation 2,Xbox",Midway,2005-12-12,2005-12-12,5.2,6.6
660,Midway,"Role-Playing, Action",Gauntlet: Seven Sorrows,"PlayStation 2,Xbox",Midway,2005-12-12,2005-12-12,5.2,6.6
661,Arc System Works,"2D, Fighting, Action",Dragon Ball Z: Supersonic Warriors 2,DS,"Bandai, Atari SA",2005-11-20,2005-12-09,6.9,8.2
662,"Gameloft, Ubisoft, TransGaming Inc., Ubisoft Montreal","Action, Adventure",Prince of Persia: The Two Thrones,"BlackBerry,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,Xbox","Gameloft, Ubisoft, Sold Out Software, Mastertronic, ak tronic",2005-12-01,2005-12-09,8.4,8.9
663,"Amaze Entertainment, Traveller's Tales, UIEvolution","Action, Adventure","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,Xbox","D3Publisher, Buena Vista Games, Disney Interactive Studios, Disney Mobile Studios, SCEA",2005-11-14,2005-12-09,6.9,7.1
664,"Amaze Entertainment, Traveller's Tales, UIEvolution","Adventure, Action","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,Xbox","D3Publisher, Buena Vista Games, Disney Interactive Studios, Disney Mobile Studios, SCEA",2005-11-14,2005-12-09,6.9,7.1
665,"Amaze Entertainment, Traveller's Tales, UIEvolution","Adventure, Action","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,Xbox","Buena Vista Games, D3Publisher, Disney Interactive Studios, Disney Mobile Studios, SCEA",2005-11-14,2005-12-09,6.9,7.1
666,"Amaze Entertainment, Traveller's Tales, UIEvolution","Adventure, Action","The Chronicles of Narnia: The Lion, The Witch and The Wardrobe","DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,Xbox","D3Publisher, Buena Vista Games, Disney Interactive Studios, Disney Mobile Studios, SCEA",2005-11-14,2005-12-09,6.9,7.1
667,Digital Legends Entertainment,Adventure,One,N-Gage,Nokia,2005-10-13,2005-12-09,6.6,7.2
668,Brainbox Games,"Shooter, 3D, Action, First-Person",Land of the Dead: Road to Fiddler's Green,"PC,Xbox",Groove Games,2005-10-20,2005-12-09,1.9,5.4
669,Hothouse Creations,"Action, Adventure, Open-World, 3D",Crime Life: Gang Wars,"PC,PlayStation 2,Xbox",Konami,2005-11-22,2005-12-08,2.1,5.1
670,Paradox Development Studio,"Strategy, Turn-Based",Diplomacy,PC,Paradox Interactive,2005-10-04,2005-12-08,5.1,6.2
671,Bohemia Interactive,"Action, First-Person, Shooter, Tactical",Operation Flashpoint: Cold War Crisis,"PC,Xbox","Mastertronic, Codemasters, Sold Out Software",2001-08-30,2005-12-07,5.4,8.6
672,"Visual Impact, Criterion Games","Driving/Racing, Arcade",Burnout Legends,"DS,PSP","EA Games, Electronic Arts",2005-09-13,2005-12-07,4,8.7
673,PixelStorm,"Sports, Billiards",Bankshot Billiards 2,Xbox 360,PixelStorm,2005-11-22,2005-12-07,4.2,6.4
674,Nintendo,Simulation,Animal Crossing: Wild World,DS,Nintendo,2005-12-05,2005-12-06,8.4,8.8
675,Tecmo,"Action, 3D, Platformer",Tokobot,PSP,"Tecmo, Take-Two Interactive",2005-12-05,2005-12-06,8.2,7.9
676,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Adventure, Action",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-12-06,2.8,7.7
677,Krome Studios,"Adventure, Action",Ty the Tasmanian Tiger 3: Night of the Quinkan,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Activision Value, Krome Studios, Activision, Zoo Digital Publishing",2005-10-11,2005-12-05,6.9,7.6
678,Frontier Developments,"Action, Adventure",Wallace & Gromit: Curse of the Were-Rabbit,"PlayStation 2,Xbox",Konami,2005-09-29,2005-12-05,6.3,7.3
679,Frontier Developments,"Adventure, Action",Wallace & Gromit: Curse of the Were-Rabbit,"PlayStation 2,Xbox",Konami,2005-09-29,2005-12-05,6.3,7.3
680,Next Level Games,"Soccer, Sports, Team-Based, Arcade",Super Mario Strikers,GameCube,Nintendo,2005-12-05,2005-12-02,7.2,8.3
681,"Amaze Entertainment, Griptonite Games, Shaba Games","Beat-'Em-Up, 2D, Action",DreamWorks Shrek SuperSlam,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Xbox",Activision,2005-10-25,2005-12-02,6.9,7
682,"Amaze Entertainment, Griptonite Games, Shaba Games","Beat-'Em-Up, 2D, Action",DreamWorks Shrek SuperSlam,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Xbox",Activision,2005-10-25,2005-12-02,6.9,7
683,"Amaze Entertainment, Griptonite Games, Shaba Games","2D, Action, Beat-'Em-Up",DreamWorks Shrek SuperSlam,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,Xbox",Activision,2005-10-25,2005-12-02,6.6,7
684,"Gameloft, Ubisoft, TransGaming Inc., Ubisoft Montreal","Action, Adventure",Prince of Persia: The Two Thrones,"BlackBerry,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,Xbox","Gameloft, Ubisoft, Mastertronic, Sold Out Software, ak tronic",2005-12-01,2005-12-01,8.6,8.9
685,"Gameloft, Ubisoft, TransGaming Inc., Ubisoft Montreal","Action, Adventure",Prince of Persia: The Two Thrones,"BlackBerry,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,Xbox","Gameloft, Ubisoft, ak tronic, Mastertronic, Sold Out Software",2005-12-01,2005-12-01,8.6,8.9
686,"Gameloft, Ubisoft, TransGaming Inc., Ubisoft Montreal","Action, Adventure",Prince of Persia: The Two Thrones,"BlackBerry,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,Xbox","Gameloft, Ubisoft, Sold Out Software, Mastertronic, ak tronic",2005-12-01,2005-12-01,8.6,8.9
687,"Aspyr, Wideload Games Inc.","Action, Adventure",Stubbs the Zombie in Rebel Without a Pulse,"Macintosh,PC,Xbox","Aspyr, THQ",2005-10-18,2005-12-01,7.7,8.1
688,"Nightlight Studios, Machineworks Northwest, WXP, Activision Value","Tactical, Action, First-Person, Shooter",Greg Hastings' Tournament Paintball Max'd,"DS,Game Boy Advance,PlayStation 2,Xbox","Activision, Activision Value",2005-10-18,2005-12-01,7.1,7.5
689,Strangelite,"First-Person, Shooter, 3D, Action",Starship Troopers,PC,Empire Interactive,2005-11-15,2005-12-01,3.8,5.7
690,Media Vision,Role-Playing,Wild Arms Alter Code: F,PlayStation 2,"SCEI, Agetec Inc.",2005-11-15,2005-12-01,7.2,8.4
691,Microvision,Role-Playing,The Legend of Heroes: A Tear of Vermillion,PSP,Bandai,2005-11-15,2005-12-01,7.1,8.2
692,4J Studios,Sports,Breeders' Cup World Thoroughbred Championships,"PlayStation 2,Xbox",Bethesda Softworks,2005-09-29,2005-12-01,4.6,6.1
693,Egosoft,Simulation,X3: Reunion,"Linux,Macintosh,PC","Egosoft, Virtual Programming, Enlight Software, Deep Silver",2005-11-10,2005-11-30,7.2,8.1
694,Radical Entertainment,"Driving/Racing, Arcade",Crash Tag Team Racing,"GameCube,PlayStation 2,PSP,Xbox","VU Games, Sierra Entertainment",2005-10-19,2005-11-30,7,7.8
695,Alphadream Corporation,Role-Playing,Mario & Luigi: Partners in Time,DS,Nintendo,2005-11-28,2005-11-29,8.9,8.8
696,"SoftMax, Banpresto",Role-Playing,Magna Carta: Tears of Blood,"PlayStation 2,PSP","Banpresto, 505 Game Street, ATLUS",2005-11-16,2005-11-29,7.1,7.8
697,2K Sports,"Team-Based, Basketball, Simulation, Sports",College Hoops 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-11-21,2005-11-29,8.3,7.9
698,2K Sports,"Simulation, Sports, Team-Based, Basketball",College Hoops 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-11-21,2005-11-29,8.3,7.9
699,PopCap,"Matching/Stacking, Puzzle",Bejeweled 2 Deluxe,"Macintosh,PC,Xbox 360","PopCap, Focus Home Interactive, Microsoft Game Studios, Oberon Media",2004-11-05,2005-11-29,7,7.7
700,"Probe Entertainment Limited, LJN Ltd., Midway, Beam Software, Probe Software, Digital Eclipse","Action, Fixed-Screen, Shooter, 2D",Smash T.V.,"Amiga,Amstrad CPC,Arcade Games,Commodore 64,NES,Sinclair ZX81/Spectrum,Xbox 360","Acclaim, Ocean, Williams, Midway",1905-06-12,2005-11-29,7.9,7.7
701,SCEE London Studio,Sports,EyeToy: Kinetic,PlayStation 2,"SCEA, SCEE",2005-11-22,2005-11-29,7.5,8
702,"Genuine Games, High Voltage Software","Adventure, Action",50 Cent: Bulletproof,"PlayStation 2,PSP,Xbox","VU Games, Vivendi Games",2005-11-17,2005-11-28,4.8,5.8
703,"Genuine Games, High Voltage Software","Action, Adventure",50 Cent: Bulletproof,"PlayStation 2,PSP,Xbox","VU Games, Vivendi Games",2005-11-17,2005-11-28,4.8,5.8
704,"Magic Pockets, Electronic Arts","Adventure, Action",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-28,6.5,7
705,"Magic Pockets, Electronic Arts","Adventure, Action",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-28,6.6,7
706,"Magic Pockets, Electronic Arts","Action, Adventure",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-28,7.3,7
707,"EA Canada, Ideaworks3D, Black Box","Simulation, Driving/Racing",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-28,6.9,8.7
708,Terminal Reality,"Action, Adventure",Aeon Flux,"PlayStation 2,Xbox",Majesco Games,2005-11-15,2005-11-28,7.2,7.3
709,Terminal Reality,"Action, Adventure",Aeon Flux,"PlayStation 2,Xbox",Majesco Games,2005-11-15,2005-11-28,7.2,7.3
710,Boxerjam,Puzzle,Mega Flexicon,PC,Oberon Media,2005-10-01,2005-11-26,7.4,6.7
711,Playtonium Game,Puzzle,Infinite Crosswords,PC,MSN Games,2005-10-01,2005-11-26,6.6,5
712,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Adventure, Action",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-11-23,8.1,7.7
713,"Magic Pockets, Electronic Arts","Adventure, Action",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-23,7.3,7
714,"Magic Pockets, Electronic Arts","Action, Adventure",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-23,7.3,7
715,"Magic Pockets, Electronic Arts","Adventure, Action",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-23,7.3,7
716,"Magic Pockets, Electronic Arts","Adventure, Action",Harry Potter and the Goblet of Fire,"DS,Game Boy Advance,GameCube,PC,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-08,2005-11-23,7.3,7
717,Carbonated Games,Puzzle,Hexic HD,Xbox 360,Microsoft Game Studios,2005-11-22,2005-11-23,7.6,7.5
718,"Exakt, Luxoflux, Inc.","Adventure, Action",True Crime: New York City,"GameCube,PC,PlayStation 2,Xbox","Activision, Aspyr, Spike",2005-11-15,2005-11-23,4.6,7.2
719,"Exakt, Luxoflux, Inc.","Action, Adventure",True Crime: New York City,"GameCube,PC,PlayStation 2,Xbox","Activision, Aspyr, Spike",2005-11-15,2005-11-23,4.6,7.2
720,"Exakt, Luxoflux, Inc.","Action, Adventure",True Crime: New York City,"GameCube,PC,PlayStation 2,Xbox","Activision, Aspyr, Spike",2005-11-15,2005-11-23,4.3,7.2
721,"Atari Games (Midway), U.S. Gold, Mindscape Inc., Adventuresoft UK Ltd, Gremlin Interactive, TKO Software, Gremlin Graphics, Tengen, Tiertex Design Studios, Digital Eclipse","Action, Arcade",Gauntlet (1985),"Amstrad CPC,Apple II,Arcade Games,Atari 8-bit,Atari ST,Commodore 64,Mobile,MSX,NES,PC,Sega Master System,Sinclair ZX81/Spectrum,Xbox 360","U.S. Gold, Mindscape Inc., Atari Games (Midway), Kixx, I-Play, US Gold, Erbe Software, Tengen, Midway",1985-10-01,2005-11-23,6.7,7
722,"Midway, Atari, The Rugby Circle, Williams, Ment, HAL Labs, Digital Eclipse","Action, Platformer, 2D",Joust,"Arcade Games,Atari 2600,Atari 5200,Atari 7800,Atari 8-bit,Atari ST,Lynx,Macintosh,Mobile,NES,PC,PlayStation 3,Xbox 360","Williams, Atari, Atari Corporation, Shadowsoft, Inc., Digital Eclipse, THQ Wireless, HAL Labs, AtariSoft, Midway, Sony Online Entertainment, Microsoft Game Studios",1982-09-01,2005-11-23,7.3,6.9
723,SCEE London Studio,"Adventure, Action",EyeToy: Operation Spy,PlayStation 2,"SCEE, SCE Australia, SCEA",2005-11-15,2005-11-23,5.9,5.3
724,PomPom Games,"2D, Action, Fixed-Screen, Shooter",Mutant Storm Reloaded,"PC,Xbox 360","PomPom Games, Microsoft Game Studios",2005-11-22,2005-11-23,7,7.5
725,Digital Illusions,"Shooter, Tactical, Action, First-Person",Battlefield 2,PC,"EA Games, Electronic Arts",2005-06-21,2005-11-23,8.1,9
726,"EA Canada, Ideaworks3D, Black Box","Simulation, Driving/Racing",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-23,8.4,8.7
727,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Action, Adventure",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-11-22,8.2,7.7
728,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Action, Adventure",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-11-22,8.2,7.7
729,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Action, Adventure",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-11-22,8.2,7.7
730,"Ubisoft Casablanca, Ubisoft Montpellier, Phoenix Games Studio","Adventure, Action",Peter Jackson's King Kong: The Official Game of the Movie,"DS,GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360",Ubisoft,2005-11-21,2005-11-22,8.2,7.7
731,Bizarre Creations,"Fixed-Screen, Shooter, 2D, Action",Geometry Wars: Retro Evolved,"PC,Xbox 360","Bizarre Creations, Microsoft Game Studios",2005-11-22,2005-11-22,8.2,8.4
732,"EA Sports, EA Games, Team Fusion","Simulation, Golf, Sports",Tiger Woods PGA Tour 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2005-09-20,2005-11-22,7.8,8.1
733,Namco,"Arcade, Driving/Racing",Ridge Racer 6,Xbox 360,Namco,2005-11-17,2005-11-22,8.1,7.7
734,"EA Redwood Shores, Rebellion","Adventure, Action",From Russia With Love,"GameCube,PlayStation 2,PSP,Xbox",Electronic Arts,2005-11-01,2005-11-22,7,7.8
735,"EA Canada, EA Sports","Team-Based, Basketball, Simulation, Sports",NBA Live 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software, Electronic Arts",2005-09-26,2005-11-22,6.4,7.8
736,Rare Ltd.,"Shooter, 3D, Action, First-Person",Perfect Dark Zero,Xbox 360,Microsoft Game Studios,2005-11-17,2005-11-21,9,8.2
737,"Exient Entertainment, Electronic Arts, EA Canada, EA Sports","Simulation, Soccer, Sports, Team-Based",FIFA 06: Road to FIFA World Cup,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Sports",2005-10-04,2005-11-21,6,8.2
738,Raven Software,"Action, First-Person, Shooter, 3D",Quake 4,"Linux,Macintosh,PC,Xbox 360","id Software, Aspyr, Bethesda Softworks, Activision, ak tronic",2005-10-11,2005-11-21,6.6,8.2
739,Konami,Music/Rhythm,Dance Dance Revolution Ultramix 3,Xbox,Konami,2005-11-15,2005-11-21,7.5,8.2
740,Sigma-Team,"2D, Shoot-'Em-Up, Action",Alien Shooter (2003),PC,Sigma-Team,2003-05-16,2005-11-21,6.4,7.4
741,,,5 Spots II,PC,,2005-03-14,2005-11-21,7.3,
742,"Sonic Team, Sega","Platformer, Action, 3D",Shadow the Hedgehog,"GameCube,PlayStation 2,Xbox",Sega,2005-11-15,2005-11-21,4.7,7.1
743,"Sonic Team, Sega","Action, 3D, Platformer",Shadow the Hedgehog,"GameCube,PlayStation 2,Xbox",Sega,2005-11-15,2005-11-21,4.8,7.1
744,"Sonic Team, Sega","3D, Platformer, Action",Shadow the Hedgehog,"GameCube,PlayStation 2,Xbox",Sega,2005-11-15,2005-11-21,4.8,7.1
745,2K Sports,"Team-Based, Hockey, Simulation, Sports",NHL 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-06,2005-11-21,7.5,7.8
746,House of Tales,Adventure,The Moment of Silence,PC,"Nordic Games Publishing, The Adventure Company",2005-03-01,2005-11-19,6.4,7.7
747,2K Sports,"Snowboarding/Skiing, Sports",Amped 3,Xbox 360,2K Sports,2005-11-16,2005-11-18,7.6,7.9
748,Bizarre Creations,"Driving/Racing, Simulation",Project Gotham Racing 3,Xbox 360,Microsoft Game Studios,2005-11-16,2005-11-18,8.8,8.7
749,Tecmo,"Action, Adventure, Survival, 3D",Fatal Frame III: The Tormented,PlayStation 2,"Tecmo, Take-Two Interactive, SCEA",2005-11-08,2005-11-18,7.6,8.6
750,"Exient Entertainment, EA Sports, BudCat, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 06,"DS,Game Boy Advance,GameCube,Mobile,Palm OS Classic,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software",2005-01-19,2005-11-18,7.4,8
751,Monolith Productions,"3D, Action, Adventure, Survival",Condemned: Criminal Origins,"PC,Xbox 360","Sega, Sega Europe",2005-11-16,2005-11-18,8,8.4
752,"EA Canada, Ideaworks3D, Black Box","Simulation, Driving/Racing",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-17,8.4,8.7
753,Clover Studio,"Beat-'Em-Up, Action",Viewtiful Joe: Double Trouble!,DS,"Capcom, Nintendo",2005-11-18,2005-11-17,7.6,7.8
754,Neversoft Entertainment,"Sports, Skateboarding/Skating",Tony Hawk's American Wasteland,"GameCube,PC,PlayStation 2,Xbox,Xbox 360","Activision, Aspyr",2005-10-18,2005-11-16,6.6,8
755,Yuke's,"Action, Wrestling, Fighting",WWE SmackDown! vs. Raw 2006,"PlayStation 2,PSP","THQ, Yuke's",2005-11-14,2005-11-16,8.9,9
756,Vicarious Visions,"Sports, Skateboarding/Skating",Tony Hawk's American Sk8land,"DS,Game Boy Advance",Activision,2005-10-18,2005-11-16,8.4,8.5
757,"Neversoft Entertainment, Beenox, Rebellion","Action, Adventure",Gun,"GameCube,PC,PlayStation 2,PSP,Xbox,Xbox 360","Activision, Russell",2005-11-08,2005-11-16,6.4,8
758,Planet Moon Studios,"3D, Action, Shooter, Third-Person",Infected,PSP,"Majesco Games, THQ",2005-11-15,2005-11-16,7.2,7.7
759,Paragon Studios,"Role-Playing, MMO",City of Villains,PC,NCSOFT,2005-10-31,2005-11-16,8.2,8.5
760,Idol Minds,"Third-Person, 3D, Adventure",Neopets: The Darkest Faerie,PlayStation 2,SCEA,2005-11-16,2005-11-16,6.1,7.5
761,"EA Canada, Ideaworks3D, Black Box","Simulation, Driving/Racing",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-15,8.4,8.7
762,"EA Canada, Ideaworks3D, Black Box","Driving/Racing, Simulation",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-15,8.4,8.7
763,"EA Canada, Ideaworks3D, Black Box","Driving/Racing, Simulation",Need for Speed: Most Wanted,"DS,Game Boy Advance,GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","Electronic Arts, EA Games",2005-11-15,2005-11-15,8.4,8.7
764,Climax Entertainment,"Action, Role-Playing",Kingdom of Paradise,PSP,"SCEA, SCE Korea, SCEI, SCEE, SCE Australia",2005-11-15,2005-11-15,8,8.2
765,"Aspyr, Infinity Ward, IonFX","3D, Action, First-Person, Shooter",Call of Duty 2,"Macintosh,PC,Windows Mobile,Xbox 360","Aspyr, Activision, Konami",2005-10-25,2005-11-15,8.8,9
766,Visual Concepts,"Simulation, Sports, Team-Based, Basketball",NBA 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-26,2005-11-15,8.3,8.6
767,Valve Software,"3D, Action, First-Person, Shooter",Half-Life 2,"Android,Linux,Macintosh,PC,Xbox","NVIDIA, Valve Software, VU Games, CyberFront, Electronic Arts",2004-11-16,2005-11-15,8.3,9.3
768,Rebellion,"Third-Person, Action, Shooter, Tactical",Sniper Elite,"PC,PlayStation 2,Wii,Xbox","MC2 Entertainment, Rebellion, Namco, Ubisoft, Reef Entertainment, Maximum Family Games, BigBen Interactive",2005-10-18,2005-11-15,7.6,8
769,Rare Ltd.,"Adventure, Action",Kameo: Elements of Power,Xbox 360,Microsoft Game Studios,2005-11-07,2005-11-15,8.7,8.3
770,Nintendo,"Driving/Racing, Arcade",Mario Kart DS,DS,Nintendo,2005-11-14,2005-11-14,9.2,9.2
771,"Cygames, Square Enix, Level 5",Role-Playing,Dragon Quest VIII: Journey of the Cursed King,"3DS,Android,iOS (iPhone/iPad),PlayStation 2","Nintendo, Square Enix",2005-11-15,2005-11-14,9,9.1
772,Rare Ltd.,"2D, Platformer, Action",Donkey Kong Country 3: Dixie Kong's Double Trouble,"Game Boy Advance,Super Nintendo",Nintendo,1996-11-01,2005-11-14,7.8,8.6
773,"Alfa System, Kids Station","Shoot-'Em-Up, 2D, Action",Castle Shikigami 2,"Arcade Games,Dreamcast,GameCube,PC,PlayStation 2,Xbox","Taito Corporation, MediaQuest, Alfa System, Sourcenext, XS Games, Play It!, SCEA, Kids Station",2004-11-17,2005-11-14,7.8,7.7
