,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
144,Omega Force,"Beat-'Em-Up, Action, 3D",Warriors Orochi 2,"PlayStation 2,PSP,Xbox 360","Koei, Koei Tecmo Games",2008-09-23,2008-09-26,4,7.7
145,Introversion,"Real-Time, Strategy",Multiwinia: Survival of the Flattest,"Linux,Macintosh,PC",Introversion,2008-09-19,2008-09-26,7.5,7.7
146,"THQ Nordic, 2XL Games","Simulation, Driving/Racing",Baja: Edge of Control,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","THQ Nordic, THQ",2008-09-22,2008-09-25,6.5,6.6
147,"THQ Nordic, 2XL Games","Driving/Racing, Simulation",Baja: Edge of Control,"PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","THQ Nordic, THQ",2008-09-22,2008-09-25,7.5,6.6
148,Inti,"2D, Platformer, Action",Mega Man 9,"PlayStation 3,Wii,Xbox 360",Capcom,2008-09-22,2008-09-25,8.5,8.1
149,Gearbox Software,"Action, Shooter, First-Person, 3D",Brothers in Arms: Hell's Highway,"PC,PlayStation 3,Xbox 360","Ubisoft, Focus Multimedia",2008-09-23,2008-09-25,8.5,8.2
150,Gearbox Software,"Shooter, 3D, Action, First-Person",Brothers in Arms: Hell's Highway,"PC,PlayStation 3,Xbox 360","Ubisoft, Focus Multimedia",2008-09-23,2008-09-25,8.5,8.2
151,Large Animal,"Bowling, Sports",RocketBowl,"PC,Xbox 360","Large Animal, Microsoft, D3Publisher",2004-10-15,2008-09-24,5.5,8.4
152,Good-Feel,"Action, 2D, Platformer",Wario Land: Shake It!,Wii,Nintendo,2008-09-22,2008-09-24,7.5,7.8
153,GSC Game World,"3D, Action, First-Person, Shooter",S.T.A.L.K.E.R.: Clear Sky,PC,"Deep Silver, GSC Game World, Zoo Corporation, Koch Media, Focus Multimedia",2008-09-15,2008-09-23,7,7.8
154,Nippon Ichi Software,Role-Playing,Rhapsody: A Musical Adventure,DS,"NIS Europe, NIS America, Nippon Ichi Software, Ubisoft",2008-09-23,2008-09-23,6,7.6
155,"Pandemic Studios, Artificial Mind and Movement","Adventure, Action",Mercenaries 2: World in Flames,"PC,PlayStation 2,PlayStation 3,Xbox 360","Electronic Arts, EA Games",2008-08-31,2008-09-23,3.5,7.3
156,Taleworlds,Role-Playing,Mount & Blade,PC,"Paradox Interactive, GamersGate",2008-09-16,2008-09-22,6,8.6
157,Visual Concepts,"Sports, Team-Based, Hockey, Simulation",NHL 2K9,"PlayStation 2,PlayStation 3,Wii,Xbox 360","Take-Two Interactive, Spike",2008-09-08,2008-09-22,5.5,6.5
158,Black Hole Games,"Real-Time, Strategy",Warhammer: Mark of Chaos,PC,"Deep Silver, Namco Bandai Games",2006-11-14,2008-09-22,6,7.6
159,"Amusement Vision, Sega","Adventure, Action",Yakuza 2,"PlayStation 2,PlayStation 4","Sega, Sega Europe",2008-09-09,2008-09-22,7.5,8.3
160,Studio Liverpool,"Driving/Racing, Arcade",Wipeout HD,PlayStation 3,"SCEE, SCEI, SCEA, SCE Australia",2008-09-25,2008-09-19,7.5,8.4
161,"Universomo, n-Space, Krome Studios, LucasArts","Shooter, Third-Person, 3D, Action",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-18,7,8
162,Idol Minds,Action,PAIN,PlayStation 3,"SCEI, SCEA, SCE Australia, SCEE",2007-11-29,2008-09-18,5,7.3
163,Crytek,"First-Person, Shooter, 3D, Action",Crysis Warhead,PC,Electronic Arts,2008-09-16,2008-09-17,9,8.6
164,InXile Entertainment,Puzzle,Line Rider 2: Unbound,"DS,PC,Wii","Genius Products, Inc., Deep Silver, InXile Entertainment",2008-09-16,2008-09-17,7,7.5
165,InXile Entertainment,Puzzle,Line Rider 2: Unbound,"DS,PC,Wii","Genius Products, Inc., Deep Silver, InXile Entertainment",2008-09-16,2008-09-17,7,7.5
166,EA Canada,"Team-Based, Hockey, Simulation, Sports",NHL 09,"PC,PlayStation 2,PlayStation 3,Xbox 360",Electronic Arts,2008-09-09,2008-09-17,9,8.6
167,Visual Concepts,"Hockey, Simulation, Sports, Team-Based",NHL 2K9,"PlayStation 2,PlayStation 3,Wii,Xbox 360","Take-Two Interactive, Spike",2008-09-08,2008-09-16,6,6.5
168,Visual Concepts,"Team-Based, Hockey, Simulation, Sports",NHL 2K9,"PlayStation 2,PlayStation 3,Wii,Xbox 360","Take-Two Interactive, Spike",2008-09-08,2008-09-16,6,6.5
169,Harmonix Music Systems,Music/Rhythm,Rock Band 2,"PlayStation 2,PlayStation 3,Wii,Xbox 360","Electronic Arts, MTV Games, EA Games",2008-09-14,2008-09-16,8.5,8.9
170,Telltale Games,Compilation,Strong Bad's Cool Game for Attractive People,"Macintosh,PC,PlayStation 3,Wii","Telltale Games, U&I Entertainment",2008-12-18,2008-09-16,7,7.9
171,EA Canada,"Hockey, Simulation, Sports, Team-Based",NHL 09,"PC,PlayStation 2,PlayStation 3,Xbox 360",Electronic Arts,2008-09-09,2008-09-16,9,8.6
172,"Square Enix, ArtePiazza, ChunSoft, Heart Beat",Role-Playing,Dragon Quest IV,"Android,DS,iOS (iPhone/iPad),NES,PlayStation","Square Enix, Enix Corporation, Enix America, Inc.",1992-10-01,2008-09-15,8,8.4
173,CrunchTime Games,"2D, Shoot-'Em-Up, Action",Shred Nebula,Xbox 360,"CrunchTime Games, Microsoft Game Studios",2008-09-03,2008-09-15,6.5,6.5
174,"SNK Playmore, Terminal Reality",Compilation,SNK Arcade Classics Vol. 1,"PlayStation 2,PSP,Wii","SNK Playmore, Ignition Entertainment",2008-05-05,2008-09-15,6,7.8
175,"Universomo, n-Space, Krome Studios, LucasArts","Action, Shooter, Third-Person, 3D",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-15,5.5,8
176,"Universomo, n-Space, Krome Studios, LucasArts","Shooter, Third-Person, 3D, Action",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-15,6,8
177,"Universomo, n-Space, Krome Studios, LucasArts","Action, Shooter, Third-Person, 3D",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-15,7.5,8
178,"Universomo, n-Space, Krome Studios, LucasArts","Action, Shooter, Third-Person, 3D",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-15,7.5,8
179,"Universomo, n-Space, Krome Studios, LucasArts","3D, Action, Shooter, Third-Person",Star Wars: The Force Unleashed,"BlackBerry,DS,iOS (iPhone/iPad),PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","THQ Wireless, LucasArts, Activision, Disney Interactive Studios",2008-09-15,2008-09-15,6,8
180,Konami,"Baseball, Sports, Team-Based, Arcade",MLB Power Pros 2008,"DS,PlayStation 2,Wii","2K Sports, Konami",2008-07-29,2008-09-12,7,8.1
181,Phantomery Interactive,Adventure,Outcry,PC,"Odyssia Adventure Games, The Adventure Company",2008-08-28,2008-09-12,4,5.2
182,Ivolgamus,Puzzle,Fading Shadows,PSP,"Agetec Inc., Nordcurrent",2008-07-03,2008-09-12,6,6
183,Midway Studios - Los Angeles,"Wrestling, Action, Fighting",TNA iMPACT!,"PlayStation 2,PlayStation 3,Wii,Xbox 360",Midway,2008-09-09,2008-09-12,6,6.2
184,Midway Studios - Los Angeles,"Action, Wrestling, Fighting",TNA iMPACT!,"PlayStation 2,PlayStation 3,Wii,Xbox 360",Midway,2008-09-09,2008-09-10,7,6.2
185,Midway Studios - Los Angeles,"Action, Wrestling, Fighting",TNA iMPACT!,"PlayStation 2,PlayStation 3,Wii,Xbox 360",Midway,2008-09-09,2008-09-10,7,6.2
186,Griptonite Games,"Puzzle, Hidden Object",Mystery Case Files: MillionHeir,DS,Nintendo,2008-09-08,2008-09-10,7,7.5
187,49Games,Sports,Summer Athletics: The Ultimate Challenge,"PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, DTP Entertainment, Conspiracy Entertainment, Crave",2008-07-29,2008-09-10,3,5.3
188,49Games,Sports,Summer Athletics: The Ultimate Challenge,"PC,PlayStation 2,Wii,Xbox 360","Eidos Interactive, DTP Entertainment, Conspiracy Entertainment, Crave",2008-07-29,2008-09-10,3,5.3
189,"Electronic Arts Nederland BV, Griptonite Games, Electronic Arts, EA Mobile",Strategy,Spore Creatures,"BlackBerry,DS,iOS (iPhone/iPad),Windows Mobile","Electronic Arts Nederland BV, EA Games, Electronic Arts, EA Mobile",2008-09-07,2008-09-09,6.5,6.9
190,Takara Tomy,"Turn-Based, Strategy",Zoids Assault,Xbox 360,"Takara Tomy, ATLUS",2008-09-09,2008-09-09,4.5,4.7
191,Mana Comp. Soft.,"2D, Shoot-'Em-Up, Action",Commando: Steel Disaster,DS,"XS Games, Cinemax, Lexicon Entertainment",2008-08-25,2008-09-09,6,5.8
192,Rare Ltd.,Simulation,Viva Pinata: Pocket Paradise,DS,THQ,2008-09-08,2008-09-09,7,7.8
193,EA Canada,"Sports, Boxing",FaceBreaker,"PlayStation 3,Wii,Xbox 360",EA Sports,2008-09-03,2008-09-09,3.5,4.5
194,EA Canada,"Sports, Boxing",FaceBreaker,"PlayStation 3,Wii,Xbox 360",EA Sports,2008-09-03,2008-09-09,3.5,4.5
195,Artoon,"Action, Adventure, Survival, 3D",Vampire Rain,"PlayStation 3,Xbox 360","AQ Interactive, Ignition Entertainment, Microsoft Game Studios",2007-07-03,2008-09-08,3.5,3.8
196,TOSE,"Strategy, Management",Harvest Moon DS: Island of Happiness,DS,"Rising Star Games, Natsume, Marvelous, Nintendo",2008-08-26,2008-09-08,5,7.6
197,Black Hole Games,"Real-Time, Strategy",Warhammer: Battle March,Xbox 360,Namco Bandai Games,2008-09-02,2008-09-08,5.5,6.8
198,Blazing Lizard,Sports,Pirates vs Ninjas Dodgeball,"Wii,Xbox 360",SouthPeak Games,2008-09-03,2008-09-04,3.5,4.5
199,"Namco Bandai Games, Bandai Namco Games","Sports, Tennis",Smash Court Tennis 3,"PSP,Xbox 360","SCEE, SCE Australia, Namco Bandai Games, Bandai Namco Games, Atari SA",2007-07-16,2008-09-04,5.5,7.3
200,"Pandemic Studios, Artificial Mind and Movement","Adventure, Action",Mercenaries 2: World in Flames,"PC,PlayStation 2,PlayStation 3,Xbox 360","Electronic Arts, EA Games",2008-08-31,2008-09-04,5,7.3
201,"Pandemic Studios, Artificial Mind and Movement","Adventure, Action",Mercenaries 2: World in Flames,"PC,PlayStation 2,PlayStation 3,Xbox 360","Electronic Arts, EA Games",2008-08-31,2008-09-04,5,7.3
202,FreeStyleGames,Music/Rhythm,B-Boy,"PlayStation 2,PSP","SCE Australia, Evolved Games, SCEE, SCE Korea",2008-08-04,2008-09-04,4.5,7.9
203,"Maxis, Electronic Arts, EA Mobile",Strategy,Spore,"Macintosh,Mobile,PC","EA Games, Electronic Arts, EA Mobile",2008-09-07,2008-09-04,8,7.6
204,"Artificial Mind and Movement, Eurocom Entertainment Software","Adventure, Action",The Mummy: Tomb of the Dragon Emperor,"DS,PlayStation 2,Wii",Sierra Entertainment,2008-07-22,2008-09-03,3.5,5.1
205,"Artificial Mind and Movement, Eurocom Entertainment Software","Adventure, Action",The Mummy: Tomb of the Dragon Emperor,"DS,PlayStation 2,Wii",Sierra Entertainment,2008-07-22,2008-09-03,3.5,5.1
206,Alcachofa Soft,Adventure,Murder in the Abbey,"Macintosh,PC","Virtual Programming, Crimson Cow, DreamCatcher Interactive, Peter Games, Strategy First",2008-08-26,2008-09-03,7,6.9
207,Tri-Ace,Role-Playing,Infinite Undiscovery,Xbox 360,Square Enix,2008-09-02,2008-09-02,6.5,7.3
208,EA Tiburon,"Sports, Team-Based, Football (American), Simulation",NFL Head Coach 09,"PlayStation 3,Xbox 360",Electronic Arts,2008-09-03,2008-09-02,7,6.8
209,EA Tiburon,"Team-Based, Football (American), Simulation, Sports",NFL Head Coach 09,"PlayStation 3,Xbox 360",Electronic Arts,2008-09-03,2008-09-02,7,6.8
210,"Artificial Mind and Movement, Eurocom Entertainment Software","Action, Adventure",The Mummy: Tomb of the Dragon Emperor,"DS,PlayStation 2,Wii",Sierra Entertainment,2008-07-22,2008-09-02,3.5,5.1
211,SCE Japan Studio,"Action, Adventure",The Last Guy,PlayStation 3,"SCEI, SCEA, SCE Australia, SCEE",2008-08-28,2008-09-02,7.5,7.3
212,Rare Ltd.,Simulation,Viva Pinata: Trouble in Paradise,Xbox 360,Microsoft Game Studios,2008-09-02,2008-09-02,8.5,8.4
213,Epic Games,"Shooter, 3D, Action, First-Person",Unreal Tournament III,"PC,PlayStation 3,Xbox 360","Midway, Epic Games, Electronic Arts",2007-11-19,2008-08-29,8,8.4
214,Clear Crown Studios,"Real-Time, Strategy",Shattered Suns,PC,Clear Crown Studios,2008-08-19,2008-08-29,4,3.6
215,"Microids, Chillingo Ltd, Kheops Studio","3D, First-Person, Adventure",Dracula 3: The Path of the Dragon,"iOS (iPhone/iPad),Macintosh,PC","Microids, Chillingo Ltd, Anuman Interactive, Coladia, Meridian4, Encore Software, Inc., Stg_commercial, Peter Games",2008-08-21,2008-08-29,5,7
216,Namco Bandai Games,"Arcade, Baseball, Sports, Team-Based",Mario Super Sluggers,Wii,Nintendo,2008-08-25,2008-08-27,6.5,7.6
217,The Behemoth,"Beat-'Em-Up, 2D, Action",Castle Crashers,"Macintosh,PC,PlayStation 3,Xbox 360,Xbox One","The Behemoth, Microsoft Game Studios",2008-08-27,2008-08-27,8.5,8.7
218,"Firebrand Games, Eutechnyx","Driving/Racing, Simulation",Ferrari Challenge Trofeo Pirelli,"DS,PlayStation 2,PlayStation 3,Wii","System 3, Activision",2008-08-26,2008-08-27,6.5,7
219,"EirplayGames, Artificial Studios, Immersion Software & Graphics, Psyonix","2D, Action, Shoot-'Em-Up",Monster Madness,"Mobile,PC,PlayStation 3,Xbox 360","EirplayGames, SouthPeak Games",2007-06-12,2008-08-27,5,6.3
220,Lexis Numerique,"Platformer, 2D, Action",Mister Slime,DS,"DTP Entertainment, SouthPeak Games",2008-07-23,2008-08-27,4.5,5.6
221,"Electronic Arts, Babaroga, EA Tiburon, Exient Entertainment, EA Mobile","Golf, Simulation, Sports",Tiger Woods PGA Tour 09,"BlackBerry,Mobile,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360","Electronic Arts, EA Mobile, EA Sports",2008-08-26,2008-08-26,8,8.2
222,"Electronic Arts, Babaroga, EA Tiburon, Exient Entertainment, EA Mobile","Sports, Golf, Simulation",Tiger Woods PGA Tour 09,"BlackBerry,Mobile,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360","Electronic Arts, EA Mobile, EA Sports",2008-08-26,2008-08-26,8,8.2
223,Bandai Namco Games,"Role-Playing, Action",Tales of Vesperia,Xbox 360,"Namco Bandai Games, Bandai Namco Games",2008-08-26,2008-08-26,8.5,8.8
224,Nippon Ichi Software,"Turn-Based, Strategy",Disgaea 3: Absence of Justice,"PlayStation 3,PlayStation Vita","NIS America, Nippon Ichi Software, Square Enix, ATLUS",2008-08-26,2008-08-26,7.5,8.5
225,"Metanet Software Inc., SilverBirch Studios, Slick Entertainment","2D, Platformer, Action",N+,"DS,PC,PSP,Xbox 360","Atari SA, Metanet Software Inc., Microsoft Game Studios",2004-03-01,2008-08-26,8,7.9
226,"SilverBirch Studios, Metanet Software Inc., Slick Entertainment","2D, Platformer, Action",N+,"DS,PC,PSP,Xbox 360","Atari SA, Metanet Software Inc., Microsoft Game Studios",2004-03-01,2008-08-26,8,7.9
227,Gas Powered Games,"Action, Role-Playing",Space Siege,PC,Sega,2008-08-12,2008-08-26,5,5.9
228,Krome Studios,"Action, Adventure",Hellboy: The Science of Evil,"PlayStation 3,PSP,Xbox 360",Konami,2008-06-24,2008-08-26,3.5,5.3
229,Epics,Strategy,Digimon World Championship,DS,"Namco Bandai Games, Bandai Namco Games",2008-08-26,2008-08-26,5.5,7.4
230,Insomniac Games,"Action, 3D, Platformer",Ratchet & Clank Future: Quest for Booty,PlayStation 3,"SCE Australia, SCEI, SCEE, SCEA",2008-08-21,2008-08-22,7.5,8
231,Konami,"Sports, Team-Based, Arcade, Baseball",MLB Power Pros 2008,"DS,PlayStation 2,Wii","2K Sports, Konami",2008-07-29,2008-08-22,8,8.1
232,Konami,"Baseball, Sports, Team-Based, Arcade",MLB Power Pros 2008,"DS,PlayStation 2,Wii","2K Sports, Konami",2008-07-29,2008-08-22,8,8.1
233,"Cat Daddy Games, 2K Play",Party/Minigame,Carnival Games,"DS,iOS (iPhone/iPad),Wii","2K Play, Global Star Software, 2K Games",2007-08-28,2008-08-22,5.5,6.1
234,Namco Bandai Games,"2D, Shoot-'Em-Up, Action",Galaga Legions,Xbox 360,"Namco Bandai Games, Bandai Namco Games",2008-08-20,2008-08-21,8,7.8
235,Sarbakan Inc.,Puzzle,Wordmaster,DS,"Zoo Games, Zushi Games Ltd",2008-08-12,2008-08-21,5.5,5
236,Black Lantern Studios,"Action, 2D, Platformer",Garfield's Fun Fest,DS,"DSI Games, Zoo Digital Publishing",2008-08-29,2008-08-21,4.5,4.9
237,Treasure,"2D, Shoot-'Em-Up, Action",Bangai-O Spirits,DS,"D3Publisher, ESP Software",2008-08-12,2008-08-19,8,7.8
238,Master Creating,Role-Playing,Legend: Hand of God,PC,"ValuSoft, DTP Entertainment, Eidos Interactive",2008-08-01,2008-08-19,4.5,5.4
239,Silicon Knights,"Action, Adventure",Too Human,Xbox 360,Microsoft Game Studios,2008-08-19,2008-08-18,5.5,7.1
240,"Exient Entertainment, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 09,"DS,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",Electronic Arts,2008-08-12,2008-08-18,7,8
241,Sumo Digital,Sports,New International Track & Field,DS,Konami,2008-07-22,2008-08-18,7,7.2
242,Telltale Games,Adventure,Sam & Max: Beyond Time and Space,"iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,Wii,Xbox 360","Telltale Games, GameTap, Atari SA, Microsoft Game Studios",2008-05-16,2008-08-18,8.5,8.3
243,"Beeline Interactive, Inc., GRIN","Action, Platformer, 2D",Bionic Commando Rearmed,"BlackBerry,PC,PlayStation 3,Xbox 360","Beeline Interactive, Inc., Capcom",2008-08-13,2008-08-15,8,8.1
244,"Beeline Interactive, Inc., GRIN","Action, Platformer, 2D",Bionic Commando Rearmed,"BlackBerry,PC,PlayStation 3,Xbox 360","Beeline Interactive, Inc., Capcom",2008-08-13,2008-08-15,7.5,8.1
245,"Firebrand Games, Codemasters","Simulation, Driving/Racing",GRID,"DS,Macintosh,PC,PlayStation 3,Xbox 360","Codemasters, Feral Interactive",2008-06-03,2008-08-15,8.5,8.4
246,Empire Interactive,"Sports, Team-Based, Cricket",International Cricket Captain 2008,PC,Empire Interactive,2008-06-27,2008-08-15,5.5,6.3
247,Related Designs,"Real-Time, Strategy",1701 A.D. Gold Edition,PC,Aspyr,2008-07-24,2008-08-15,7.5,7.8
248,"Polarbit, Two Tribes, Chillingo Ltd","Action, Puzzle",Toki Tori,"3DS,Android,Game Boy Color,iOS (iPhone/iPad),Linux,Macintosh,PC,PlayStation 3,Wii,Wii U","Rainy Frog, Polarbit, Two Tribes, Capcom, Chillingo Ltd, Playlogic",2001-09-12,2008-08-14,7.5,7.5
249,Firaxis Games,"Strategy, Turn-Based",Sid Meier's Civilization Revolution,"DS,iOS (iPhone/iPad),PlayStation 3,Windows Mobile,Xbox 360","2K Games, CyberFront",2008-07-08,2008-08-13,8.5,8.4
250,Lionhead Studios,Gambling,Fable II Pub Games,Xbox 360,Microsoft Game Studios,2008-08-13,2008-08-12,6.5,6.5
251,"Exient Entertainment, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 09,"DS,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",Electronic Arts,2008-08-12,2008-08-11,8,8
252,"Exient Entertainment, EA Tiburon","Sports, Team-Based, Football (American), Simulation",Madden NFL 09,"DS,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",Electronic Arts,2008-08-12,2008-08-11,8,8
253,SCE Japan Studio,"Adventure, Survival, 3D, Action",SIREN: Blood Curse,PlayStation 3,"SCEA, SCE Australia, SCEI, SCEE",2008-07-24,2008-08-11,7,7.9
254,Eurocom Entertainment Software,Sports,Beijing 2008: The Official Video Game of the Olympic Games,"PC,PlayStation 3,Xbox 360",Sega,2008-07-08,2008-08-11,3,4.9
255,Telltale Games,Compilation,Strong Bad's Cool Game for Attractive People,"Macintosh,PC,PlayStation 3,Wii","Telltale Games, U&I Entertainment",2008-12-18,2008-08-11,5,7.9
256,"icculus.org, Hothead Games, Number None Inc.","Action, 2D, Platformer",Braid,"Linux,Macintosh,PC,PlayStation 3,Xbox 360","Number None Inc., Zoo Corporation, Avanquest Software, MumboJumbo, Hothead Games, Ignition Entertainment, Microsoft Game Studios",2008-08-06,2008-08-07,9.5,8.1
257,Xpec,"Turn-Based, Strategy",Spectral Force 3,Xbox 360,"Idea Factory, ATLUS",2008-07-29,2008-08-06,5.5,6.5
258,"Magmic, 1st Playable Productions, TransGaming Inc., Infinite Interactive, Vicious Cycle","Matching/Stacking, Puzzle",Puzzle Quest: Challenge of the Warlords,"BlackBerry,DS,iOS (iPhone/iPad),Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,PlayStation 4,PSP,Wii,Xbox 360","Magmic, 1st Playable Productions, D3Publisher, TransGaming Inc., GamersGate, Namco Bandai Games, Microsoft, Microsoft Game Studios",2007-03-20,2008-08-05,7,8.4
259,Q Games,"2D, Platformer, Action",PixelJunk Eden,"PC,PlayStation 3","Q Games, SCEA, SCE Australia, SCEE, SCEI",2008-07-31,2008-08-04,7,7.6
260,Krome Studios,"Adventure, Action",Hellboy: The Science of Evil,"PlayStation 3,PSP,Xbox 360",Konami,2008-06-24,2008-08-04,3.5,5.3
261,NCSOFT,"MMO, Role-Playing",Dungeon Runners,PC,NCSOFT,2008-07-02,2008-08-01,6,6.9
262,Relentless Software,Trivia/Board Game,Buzz! Master Quiz,PSP,"SCEE, SCEA, SCE Australia",2008-09-23,2008-08-01,6,6.9
263,Bizarre Creations,"2D, Action, Fixed-Screen, Shooter",Geometry Wars: Retro Evolved 2,Xbox 360,"Bizarre Creations, Activision",2008-07-30,2008-07-31,9,8.7
264,Namco,"Action, 3D, Fighting",SoulCalibur IV,"PlayStation 3,Xbox 360","Bandai Namco Games, Namco Bandai Games, Ubisoft",2008-07-29,2008-07-30,8.5,8.4
265,Namco,"Action, 3D, Fighting",SoulCalibur IV,"PlayStation 3,Xbox 360","Namco Bandai Games, Ubisoft, Bandai Namco Games",2008-07-29,2008-07-30,8.5,8.4
266,SuperVillain Studios,Miscellaneous,Order Up!,Wii,"Zoo Digital Publishing, QVS International, Zoo Games",2008-07-22,2008-07-30,7.5,7.6
267,Little Boy Games,Music/Rhythm,Go! Go! Break Steady,Xbox 360,Microsoft Game Studios,2008-07-23,2008-07-28,6,5.4
268,Eurocom Entertainment Software,Sports,Beijing 2008: The Official Video Game of the Olympic Games,"PC,PlayStation 3,Xbox 360",Sega,2008-07-08,2008-07-28,3,4.9
269,Eurocom Entertainment Software,Sports,Beijing 2008: The Official Video Game of the Olympic Games,"PC,PlayStation 3,Xbox 360",Sega,2008-07-08,2008-07-28,3,4.9
270,8bit Games,"Action, 2D, Platformer",Elefunk,PlayStation 3,"SCEA, SCEE, SCEI",2008-07-17,2008-07-28,7,7.1
271,Amaze Entertainment,Music/Rhythm,Looney Tunes: Cartoon Conductor,DS,Eidos Interactive,2008-06-10,2008-07-28,6.5,6.5
272,Backbone Entertainment,"Shoot-'Em-Up, 2D, Action",1942: Joint Strike,"PlayStation 3,Xbox 360",Capcom,2008-07-23,2008-07-28,6.5,7.2
273,Out Of The Park Developments,"Baseball, Simulation, Sports, Team-Based",Out of the Park Baseball 9,"Macintosh,PC","Sports Interactive, Out Of The Park Developments",2008-06-01,2008-07-25,8.5,6.8
